Reference,debt_id,ultima_atualizacao,pago_banco_plano_liq,divida_bravo,negociador,pago_a_banco_atualizado,diferenca_plano_liq,diferenca_divida_bravo,atualizado_por,instituicao_divida,start_date,status_divida,creditor,product_type,observacao,classificação
BR0007174,1331225,2025-02-10,3124.37,7254.56,giulia.filardi@gobravo.com.br,6317.17,102.19%,-0.1292139013,beatriz.moraes@gobravo.com.br,Nubank,2023-11-01,negotiation,Acordo Certo,Cartão de crédito,"Portifólio - Nome do produto

Cartão de Crédito

Número de contrato

85370554FE117008",batch1
BR0018641,1662411,2025-02-10,1736.49,3426.57,matheus.adalberto@gobravo.com.br,2067.05,19.04%,-0.3967582743,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-09-30,negotiation,Acordo Certo,Cartão de crédito,"Dívida atualizada via Acordo Certo - Senha: 159753 - OUROCARD VISA INTERNATIONAL Contrato: 86289388 - Vencimento original: 05/10/2024 - Valor original: R$ 15.226,38 - Dívida atualizada via Portifólio	",solo5
BR0013481,1487607,2025-02-10,2287.37,3982.58,felipe.dasilva@gobravo.com.br,4065.99,77.76%,0.02094370986,felipe.dasilva@gobravo.com.br,Nubank,2024-04-09,negotiation,Próprio Credor,Crédito pessoal,Dívida atualizada com o Auxilio do cliente - NÃO É PORTIFÓLIO - Empréstimo	,batch1
BR0013481,1487606,2025-02-10,983.51,1587.87,felipe.dasilva@gobravo.com.br,1308.36,33.03%,-0.1760282643,felipe.dasilva@gobravo.com.br,Nubank,2024-04-09,negotiation,Próprio Credor,Crédito pessoal,Dívida atualizada com o Auxilio do cliente - NÃO É PORTIFÓLIO - Empréstimo ,batch1
BR0017432,1619317,2025-02-10,904.95,1785.7,,1047.38,15.74%,-0.4134625077,felipe.dasilva@gobravo.com.br,DIGIO,2024-08-19,paid,Próprio Credor,Cartão de crédito,Dívida atualizada via Whatsapp Digio - Cartão de Crédito - ,batch1
BR0018494,1653469,2025-02-10,2050.81,3035.1,,1781.19,-13.15%,-0.4131363052,felipe.dasilva@gobravo.com.br,Nubank,2024-09-23,paid,Acordo Certo,Cartão de crédito,"Dívida atualizada via Acordo Certo - Senha: 159753 - Cartão de Crédito - Número de contrato: 8C1F75CB8A1BEEC1 - Vencimento original: 26/09/2024 Valor original: R$ 3.164,73",solo5
BR0015928,1554552,2025-02-10,12168.22,53183.3,beatriz.moraes@gobravo.com.br,38467.82,216.13%,-0.2766936238,felipe.dasilva@gobravo.com.br,Bradesco,2024-06-26,negotiation,Paschoalotto,Cartão de crédito,Dívida atualizada via portal Paschoalotto - Pagou Fácil (https://queropagar.pagoufacil.com.br/) - VISA INFINITE PRIME - Número do Contrato: 037265901000029 - Número do Cartão: 4066.XXXX.XXXX.XX.2008 - 121 dias em atraso  ,batch1
BR0018641,1662409,2025-02-10,656.93,1296.31,matheus.adalberto@gobravo.com.br,781.99,19.04%,-0.3967569486,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-09-30,negotiation,Acordo Certo,Cartão de crédito,"Dívida atualizada via Acordo Certo - Senha: 159753 - OUROCARD VISA INTERNATIONAL Contrato: 86289388 - Vencimento original: 05/10/2024 - Valor original: R$ 15.226,38 - Dívida atualizada via Portifólio	",solo5
BR0011487,1435443,2025-02-07,550.76,3424.2,,1022.78,85.70%,-0.7013083348,richard.meireles@gobravo.com.br,Itaú,2024-03-01,paid,Próprio Credor,Cartão de crédito,ITAU CONVENCIONAL 4723643040000	,batch1
BR0011553,1438195,2025-02-07,4999.54,19998.17,giulia.filardi@gobravo.com.br,8682.85,73.67%,-0.5658177723,giulia.filardi@gobravo.com.br,Nubank,2024-03-01,negotiation,Acordo Certo,Cartão de crédito,Produto: Cartão de Crédito - Contrato: 86E58EF9415BBC80 - Vencimento original: 05/02/2024,batch1
BR0016221,1563468,2025-02-07,4921.39,8400.72,felipe.dasilva@gobravo.com.br,8060.65,63.79%,-0.040481054,kemilly.freitas@gobravo.com.br,Nubank,2024-07-03,negotiation,Próprio Credor,Cartão de crédito,Atualizada via cliente ,batch1
BR0017535,1617526,2025-02-07,2899.01,7209.5,,1784,-38.46%,-0.7525487204,matheus.adalberto@gobravo.com.br,NoVerde,2024-08-20,paid,Outro Credor,Crédito pessoal,Atualizada via Quite Digital - https://quitedt.me/tqkKdlwzw11# - Há 177 dias em atraso desde 10/08/2024	,batch1
BR0006185,1294796,2025-02-07,2077.15,6682.28,,2000,-3.71%,-0.7007009584,richard.meireles@gobravo.com.br,Bradesco,2023-08-24,paid,Próprio Credor,Crédito pessoal,Cliente enviou o boleto da Hcosta Crédito Pessoal Reorganização Financeira 717921007 / contrato 7422542 - Dias de atraso: 547	,batch1
BR0018020,1637890,2025-02-07,1400.74,2964.66,felipe.dasilva@gobravo.com.br,1882.59,34.40%,-0.3649895772,jessica.sanches@gobravo.com.br,Neon,2024-09-04,negotiation,Próprio Credor,Cartão de crédito,Chat Neon - Cartão de crédito ,solo5
BR0005219,1267966,2025-02-07,1316.25,2000.48,beatriz.moraes@gobravo.com.br,8298.04,530.43%,3.148024474,matheus.adalberto@gobravo.com.br,Fortbrasil,2023-08-01,negotiation,Acordo Certo,Cartão de crédito,"Produto: CARTAO FORTBRASIL MASTERCARD Contrato: 564566 Vencimento original: 01/09/2022 Valor original: R$ 8.668,34 Origem: FortBrasil-12	",batch1
BR0012590,1464804,2025-02-07,354.89,984.77,richard.meireles@gobravo.com.br,1207.77,240.32%,0.2264488155,richard.meireles@gobravo.com.br,Ailos,2024-03-07,negotiation,Próprio Credor,Crédito pessoal,Via TRC Ailos WhatsApp - 4084 - Conta - 7411 - Empréstimo .	,batch1
BR0012590,1464805,2025-02-07,1098.97,3156.64,richard.meireles@gobravo.com.br,3871.45,252.28%,0.2264464747,richard.meireles@gobravo.com.br,Ailos,2024-03-07,negotiation,Próprio Credor,Crédito pessoal,Via TRC Ailos WhatsApp - 4084 - Conta -  7411 - Empréstimo .,batch1
BR0018646,1662349,2025-02-07,465.72,1034.93,,449.41,-3.50%,-0.5657580706,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-09-30,paid,Próprio Credor,Crédito pessoal,"BB CREDITO SALARIO Contrato: 150452340 Vencimento original: 28/09/2024 Valor original: R$ 455,81",solo5
BR0015247,1535911,2025-02-07,227.48,448.87,,219.52,-3.50%,-0.5109497182,felipe.dasilva@gobravo.com.br,Itaú,2024-05-28,paid,Quero Quitar,Crédito cheque especial,"Dias em atraso: 261 Contrato: 24600808000 - 22/05/2024 Descrição: LIMITE ITAU PARA SAQUE Valor do contrato: R$ 888,53",batch1
BR0009620,1387876,2025-02-07,2670.05,16600.29,,5366.68,101.00%,-0.6767116719,felipe.dasilva@gobravo.com.br,Itaú,2023-12-14,paid,Próprio Credor,Cartão de crédito,Dívida atualizada via Lene Gerente Itaú (21 98569-1373) - ITAU 2551733090000,batch1
BR0018646,1662351,2025-02-07,2753.31,6118.46,,1111.09,-59.65%,-0.8184036506,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-09-30,paid,Acordo Certo,Crédito pessoal,"BB CREDITO SALARIO Contrato: 156404812 Vencimento original: 25/09/2024 Valor original: R$ 374,31",solo5
BR0014344,1520744,2025-02-07,710.97,1578.3,,1044.38,46.90%,-0.3382880314,richard.meireles@gobravo.com.br,Nubank,2024-05-10,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Produto: Cartão de Crédito	,gap5
BR0014344,1520743,2025-02-07,311.1,690.61,,456.99,46.89%,-0.3382806504,richard.meireles@gobravo.com.br,Nubank,2024-05-10,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Produto: Cartão de Crédito	,gap5
BR0014344,1520741,2025-02-07,234.94,521.56,,345.12,46.90%,-0.3382928139,richard.meireles@gobravo.com.br,Nubank,2024-05-10,paid_portfolio_payment,Acordo Certo,Cartão de crédito,Portifólio - Produto: Cartão de Crédito	,gap5
BR0016464,1573274,2025-02-07,2115.45,6805.51,,2507.81,18.55%,-0.6315030027,matheus.adalberto@gobravo.com.br,Banco do Brasil,2024-07-04,paid,Acordo Certo,Cartão de crédito,	BB CREDITO AUTOMATICO 107944493	,batch1
BR0016457,1572972,2025-02-07,2606.48,6328.92,,2708.92,3.93%,-0.5719775254,jessica.sanches@gobravo.com.br,Midway Riachuelo,2024-07-23,paid,Acordo Certo,Cartão de crédito,Atualizada  pelo whatsapp,batch1
BR0011487,1435441,2025-02-07,470.6,3230.36,,934.78,98.64%,-0.7106266794,richard.meireles@gobravo.com.br,Itaú,2024-03-01,paid,Próprio Credor,Cartão de crédito,ITAU CONVENCIONAL 4714500800000	,batch1
BR0018682,1663371,2025-02-06,1999.23,3227.74,matheus.adalberto@gobravo.com.br,4204.53,110.31%,0.3026235075,felipe.dasilva@gobravo.com.br,Renner,2024-09-30,negotiation,Quero Quitar,Crédito pessoal,"Dias em atraso: 139 Contrato: 21000591717394/21000606976857/21000620952371/21000620952618 - 20/09/2024 Descrição: Cartão Renner Valor do contrato: R$ 6.604,46 - Atualizada via Portifólio	",solo5
BR0016200,1562403,2025-02-06,5784.24,57842.42,matheus.adalberto@gobravo.com.br,23329.33,303.33%,-0.5966743784,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-07-01,negotiation,Acordo Certo,Crédito pessoal,"Dívida atualizada via Acordo Certo - Senha: 159753 - SOLUÇÃO DE DÍVIDAS DIGITAL Contrato: 120088936 Vencimento original: 05/09/2023 Valor original: R$ 20.905,38",batch1
BR0017138,1603158,2025-02-06,1852.02,3793.52,richard.meireles@gobravo.com.br,3693.89,99.45%,-0.02626320673,beatriz.moraes@gobravo.com.br,Nubank,2024-07-31,negotiation,Acordo Certo,Cartão de crédito,Portifólio - cartão de crédito ,batch1
BR0017271,1606984,2025-02-06,1236.73,2440.4,,636.69,-48.52%,-0.7391042452,felipe.dasilva@gobravo.com.br,DIGIO,2024-08-05,paid,Próprio Credor,Cartão de crédito,Dívida atualizada via Whatsapp Digio - Cartão de Crédito Digio,batch1
BR0018682,1663369,2025-02-06,346.07,558.72,matheus.adalberto@gobravo.com.br,727.8,110.30%,0.3026202749,felipe.dasilva@gobravo.com.br,Renner,2024-09-30,negotiation,Quero Quitar,Cartão de crédito,"Dias em atraso: 139 Contrato: 21000591717394/21000606976857/21000620952371/21000620952618 - 20/09/2024 Descrição: Cartão Renner Valor do contrato: R$ 6.604,46 - Atualizada via Portifólio",solo5
BR0018610,1660241,2025-02-06,1178.14,4553.69,matheus.adalberto@gobravo.com.br,3208.37,172.33%,-0.2954351306,felipe.dasilva@gobravo.com.br,Santander,2024-09-26,negotiation,Quero Quitar,Cartão de crédito,"Dias em atraso: 120 Contrato: 845824176979 - 09/10/2024 Descrição: SANTANDER SX MASTER Valor do contrato: R$ 5.345,75",solo5
BR0018610,1660243,2025-02-06,2581.02,6547.06,matheus.adalberto@gobravo.com.br,6437.65,149.42%,-0.01671131775,felipe.dasilva@gobravo.com.br,Nubank,2024-09-26,negotiation,Acordo Certo,Cartão de crédito,"Dívida atualizada via Acordo Certo - Senha: 159753 - Cartão de Crédito - Número de contrato: 9B5AFF6F4269AC96 - Vencimento original: 22/10/2024 Valor original: R$ 4.464,56",solo5
BR0010503,1407598,2025-02-06,4073.66,26350,felipe.dasilva@gobravo.com.br,15019.5,268.70%,-0.43,richard.meireles@gobravo.com.br,Safra,2024-01-10,negotiation,Próprio Credor,Crédito pessoal,"Atualzada pelo Serasa, com informações que o cliente enviou	",batch1
BR0018610,1660244,2025-02-06,5723.53,14233.76,matheus.adalberto@gobravo.com.br,8355.21,45.98%,-0.4130005002,felipe.dasilva@gobravo.com.br,Nubank,2024-09-26,negotiation,Acordo Certo,Crédito pessoal,"Dívida atualizada via Acordo Certo - Senha: 159753 - Empréstimo - Número de contrato: 0136593932809179581550869348256325597068 - Vencimento original: 18/10/2024 Valor original: R$ 7.141,35",solo5
BR0004294,1247676,2025-02-06,482.46,3378,felipe.dasilva@gobravo.com.br,2027.06,320.15%,-0.3999230314,richard.meireles@gobravo.com.br,Caixa,2023-06-23,negotiation,Próprio Credor,Cartão de crédito,"O Cartão de Crédito VISA GOLD 4593.84*.*.8618 possui uma dívida de R$ 4.448,21. Estou enviando uma proposta de liquidação no valor de R$ 2.027,06.",batch1
BR0004294,1247670,2025-02-06,275.87,1264,felipe.dasilva@gobravo.com.br,1216.98,341.14%,-0.03719936709,richard.meireles@gobravo.com.br,Caixa,2023-06-23,negotiation,Próprio Credor,Cartão de crédito,"O Cartão de Crédito ELO MAIS 6505.07*.*.4897 possui uma dívida de R$ 2.647,96. Estou enviando uma proposta de liquidação no valor de R$ 1.216,98",batch1
BR0004294,1247678,2025-02-06,1277.58,7943,,410,-67.91%,-0.9483822233,richard.meireles@gobravo.com.br,Caixa,2023-06-23,paid,Próprio Credor,Crédito pessoal,"Dívida atualizada via WhatsApp Caixa - Para o(s) contrato(s) 25.0306.400.0008504-75, informamos que o valor do saldo devedor até a data 31/10/2024 R$343,26	",batch1
BR0013457,1487059,2025-02-06,479.15,1119.67,myrella.isidoro@gobravo.com.br,934.11,94.95%,-0.1657274018,beatriz.moraes@gobravo.com.br,Nubank,2024-04-08,negotiation,Acordo Certo,Crédito pessoal,Emprestimo ,batch1
BR0018610,1660238,2025-02-06,1073.06,1588.07,,1284.28,19.68%,-0.191295094,felipe.dasilva@gobravo.com.br,Nubank,2024-09-26,paid,Acordo Certo,Crédito pessoal,"Dívida atualizada via Acordo Certo - Senha: 159753 - Empréstimo - Número de contrato: 0136261292125596925149063828431302047518 - Vencimento original: 30/09/2024 Valor original: R$ 1.843,84",solo5
BR0017002,1596829,2025-02-06,2906.4,19950.41,,3601.05,23.90%,-0.8194999501,felipe.dasilva@gobravo.com.br,Votorantim,2024-07-30,paid,Quero Quitar,Cartão de crédito,"Dias em atraso: 259 Contrato: 0020002049608 - 23/05/2024 Valor do contrato: R$ 18.952,89",batch1
BR0016221,1563469,2025-02-06,3179,10227,felipe.dasilva@gobravo.com.br,7697.7,142.14%,-0.2473159284,kemilly.freitas@gobravo.com.br,Banco do Brasil,2024-07-03,negotiation,Acordo Certo,Cartão de crédito,"Dívida atualizada via Acordo Certo - Senha: 159753 CARTAO AME GOLD MASTERCARD Contrato: 152838485 Vencimento original: 10/07/2024 Valor original: R$ 14.019,57	",batch1
BR0013708,1493792,2025-02-06,2876.29,5898.91,matheus.adalberto@gobravo.com.br,3392.95,17.96%,-0.4248174663,beatriz.moraes@gobravo.com.br,Nubank,2024-05-01,negotiation,Acordo Certo,Crédito pessoal,"Nome do produto

Empréstimo

Número de contrato

0133747204723372300532688907459035536328",batch1
BR0013708,1493793,2025-02-06,3534.1,8413.06,matheus.adalberto@gobravo.com.br,6859.87,94.11%,-0.1846165367,beatriz.moraes@gobravo.com.br,Nubank,2024-05-01,negotiation,Acordo Certo,Cartão de crédito,"Nome do produto

Cartão de Crédito

Número de contrato

98A981F9D6309972",batch1
BR0017356,1610633,2025-02-06,737.79,1091.9,myrella.isidoro@gobravo.com.br,944.08,27.96%,-0.1353786977,beatriz.moraes@gobravo.com.br,Nubank,2024-08-08,negotiation,Acordo Certo,Cartão de crédito,"Nome do produto

Cartão de Crédito

Número de contrato

8770AC435AEF9EA1",batch1
BR0017138,1603156,2025-02-06,1317.19,1949.37,richard.meireles@gobravo.com.br,1898.18,44.11%,-0.02625976598,beatriz.moraes@gobravo.com.br,Nubank,2024-07-31,negotiation,Acordo Certo,Cartão de crédito,Portifólio - cartão de crédito	,batch1
BR0016846,1590817,2025-02-05,495.28,799.62,felipe.dasilva@gobravo.com.br,814.53,64.46%,0.01864635702,beatriz.moraes@gobravo.com.br,DMCARD,2024-07-22,negotiation,Outro Credor,Cartão de crédito,"Via Serasa - Portifólio - 4694617 - MASTERCARD
",batch1
BR0016874,1593953,2025-02-05,1390.19,9733.56,richard.meireles@gobravo.com.br,11139.24,701.27%,0.144415815,giulia.filardi@gobravo.com.br,Agibank,2024-08-01,negotiation,Quero Quitar,Crédito pessoal,Atualizada via QQ - Dias em atraso: 186 - Contrato: 1265157670 - 03/08/2024,batch1
BR0017760,1627504,2025-02-05,2592.62,6979.04,giulia.zinngraf@gobravo.com.br,3785.99,46.03%,-0.4575199454,jessica.sanches@gobravo.com.br,Nubank,2024-09-03,negotiation,Outro Credor,Crédito pessoal,Atualizada com print do Serasa que o cliente enviou ,solo5
BR0016457,1572974,2025-02-05,2012.2,12510.3,matheus.adalberto@gobravo.com.br,11282.03,460.68%,-0.0981806991,beatriz.moraes@gobravo.com.br,Banco do Brasil,2024-07-23,negotiation,Outro Credor,Crédito pessoal,Via Serasa ,batch1
BR0016943,1593684,2025-02-05,1230.93,1821.72,beatriz.moraes@gobravo.com.br,1648.59,33.93%,-0.09503655886,beatriz.moraes@gobravo.com.br,Nubank,2024-07-30,negotiation,Outro Credor,Cartão de crédito,Via Serasa - 82AECD1CB1244D97 - Cartão de crédito,batch1
BR0018086,1639722,2025-02-05,2307.68,5627.38,matheus.adalberto@gobravo.com.br,5247.41,127.39%,-0.06752165306,beatriz.moraes@gobravo.com.br,Pan,2024-09-06,negotiation,Próprio Credor,Crédito pessoal,Final 6015,solo5
BR0017356,1610634,2025-02-05,638.13,1388.81,myrella.isidoro@gobravo.com.br,8541.16,1238.47%,5.149984519,beatriz.moraes@gobravo.com.br,CREDSYSTEM,2024-08-08,negotiation,Quero Quitar,Crédito pessoal,"Contrato:
10026229
Descrição:
CARTAO MAIS
",batch1
BR0009296,1387205,2025-02-05,1913.18,3104.92,felipe.dasilva@gobravo.com.br,3852.74,101.38%,0.2408500058,jessica.sanches@gobravo.com.br,Agil,2023-12-08,negotiation,Próprio Credor,Crédito pessoal,Atualizada  por  ligação Agil 0800 573 6600,batch1
BR0017472,1761210,2025-02-05,15128.4,50428,,24106.88,59.35%,-0.5219544697,felipe.dasilva@gobravo.com.br,Itaú,2024-09-05,paid,Próprio Credor,,Dívida atualizada via Lene (Lene Gerente Itaú 21 98569-1373) - SOB MEDIDA CREDI EM DIA DCR-PF - Contrato: 2965237643,solo5
BR0016846,1590819,2025-02-05,1425.2,3375.38,felipe.dasilva@gobravo.com.br,3438.34,141.25%,0.01865271466,beatriz.moraes@gobravo.com.br,DMCARD,2024-07-22,negotiation,Outro Credor,Cartão de crédito,Via Serasa - Portifólio - 4694617 - MASTERCARD	,batch1
BR0014312,1509914,2025-02-05,5489.65,15073.08,,6250.93,13.87%,-0.5852917917,felipe.dasilva@gobravo.com.br,Provu,2024-05-07,paid,Próprio Credor,Crédito pessoal,Dívida atualizada via contato LiftCred (14 98145-1286) - Número do contrato é 800013577 - Empréstimo,batch1
BR0014338,1510147,2025-02-05,1893.69,3521.23,beatriz.moraes@gobravo.com.br,2188.19,15.55%,-0.3785722603,beatriz.moraes@gobravo.com.br,Pernambucanas,2024-05-01,negotiation,Próprio Credor,Cartão de crédito,https://www.quitedigital.com.br/,batch1
BR0009296,1387202,2025-02-05,370.6,585.77,felipe.dasilva@gobravo.com.br,2405.62,549.11%,3.106765454,jessica.sanches@gobravo.com.br,Nubank,2023-12-08,negotiation,Próprio Credor,Crédito pessoal,Empréstimo Pessoal ,batch1
BR0012174,1700984,2025-02-05,593.5,2249,,1148.78,93.56%,-0.4892040907,beatriz.moraes@gobravo.com.br,Pan,2024-04-01,paid,Quero Quitar,,"Contrato:
NPL013-022416241 
Descrição:
PAN Credito Pessoal",batch1
BR0014602,1517774,2025-02-05,2244.91,5694.48,beatriz.moraes@gobravo.com.br,4017.03,78.94%,-0.2945747461,felipe.dasilva@gobravo.com.br,CREDZ,2024-05-08,negotiation,Próprio Credor,Cartão de crédito,4329********9000 - Credz-https://negociador.credz.com.br- 453 Dias em atraso	,batch1
BR0017760,1627505,2025-02-05,7805.32,19410.93,giulia.zinngraf@gobravo.com.br,11786.57,51.01%,-0.3927869504,jessica.sanches@gobravo.com.br,Nubank,2024-09-03,negotiation,Outro Credor,Cartão de crédito,Atualizada com print do Serasa que o cliente enviou ,solo5
BR0016457,1572971,2025-02-05,1671.1,4569.62,matheus.adalberto@gobravo.com.br,2841.7,70.05%,-0.3781320985,beatriz.moraes@gobravo.com.br,Itaú,2024-07-23,negotiation,Outro Credor,Crédito pessoal,"Contratos: 505799924, 801404203, 513783860, 801402066 e 513784199 - estão com a Crediativos ",batch1
BR0006644,1313876,2025-02-05,1499.72,1975.41,felipe.dasilva@gobravo.com.br,1867.04,24.49%,-0.05485949752,beatriz.moraes@gobravo.com.br,Nubank,2023-10-01,negotiation,Próprio Credor,Cartão de crédito,Portfólio - Atualizada com informações da cliente	,batch1
BR0014307,1511443,2025-02-05,498.24,1264.07,,716.46,43.80%,-0.4332117683,beatriz.moraes@gobravo.com.br,Renner,2024-05-07,paid_portfolio_payment,Quero Quitar,Cartão de crédito,Portifólio - Contrato: 00008926961 Descrição: Meu cartão	,batch1
BR0014307,1511444,2025-02-05,791.07,2006.99,,1137.54,43.80%,-0.4332109278,beatriz.moraes@gobravo.com.br,Renner,2024-05-07,paid_portfolio_payment,Quero Quitar,Cartão de crédito,"Portifólio - Contrato:
00008926961
Descrição:
Meu cartão",batch1
BR0014307,1511446,2025-02-05,1990.44,7069.83,beatriz.moraes@gobravo.com.br,5274.16,164.97%,-0.2539905486,beatriz.moraes@gobravo.com.br,Bradesco,2024-05-07,negotiation,Acordo Certo,Crédito pessoal,"Nome do produto

Bradesco

Número de contrato

8462577",batch1
BR0006644,1313877,2025-02-05,2602.92,4645.08,felipe.dasilva@gobravo.com.br,4390.25,68.67%,-0.05486019616,beatriz.moraes@gobravo.com.br,Nubank,2023-10-01,negotiation,Próprio Credor,Cartão de crédito,Portfólio - Atualizada com informações da cliente	,batch1
BR0016943,1593687,2025-02-05,8394.38,20875.87,beatriz.moraes@gobravo.com.br,10892.11,29.75%,-0.4782440205,beatriz.moraes@gobravo.com.br,Nubank,2024-07-30,negotiation,Outro Credor,Crédito pessoal,Via Serasa - 0135062148262161138894153615740172827700 - Empréstimo,batch1
BR0017222,1604590,2025-02-05,123.89,1100.15,,477.62,285.52%,-0.565859201,beatriz.moraes@gobravo.com.br,Votorantim,2024-08-01,paid,Quero Quitar,Cartão de crédito,"Contrato:
10019000344070 
Descrição:
EMPRÉSTIMO",batch1
BR0017357,1610621,2025-02-05,2716.52,14062.59,felipe.dasilva@gobravo.com.br,5409.15,99.12%,-0.6153517951,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-08-09,negotiation,Acordo Certo,Crédito pessoal,Dívida atualizada via print do cliente (Acordo Certo),batch1
